image_name,ball_id,center_x,center_y,diameter_px,ball_area_px,void_count,total_void_area_px,largest_void_area_px,void_ratio_percent,largest_void_ratio_percent,quality,is_estimated_pad,confidence,largest_void_diameter_percent,ipc_assessment
PCBA2_06.jpg,56,1115,1360,46,1661.9,2,58,29,3.49,1.745,PASS,False,1.0,13.21,ACCEPTABLE
PCBA2_06.jpg,57,1195,1360,46,1661.9,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,58,1274,1360,46,1661.9,1,13,13,0.7822,0.7822,PASS,False,1.0,8.84,ACCEPTABLE
PCBA2_06.jpg,59,1354,1360,46,1661.9,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,60,1434,1361,48,1809.56,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,61,1517,1360,48,1809.56,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,62,1843,1363,48,1809.56,1,29,29,1.6026,1.6026,PASS,False,1.0,12.66,ACCEPTABLE
PCBA2_06.jpg,63,791,1358,48,1809.56,2,58,29,3.2052,1.6026,PASS,False,1.0,12.66,ACCEPTABLE
PCBA2_06.jpg,64,1594,1362,48,1809.56,2,70,41,3.8683,2.2657,PASS,False,1.0,15.05,ACCEPTABLE
PCBA2_06.jpg,65,1761,1410,48,1809.56,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,66,701,1414,52,2123.72,1,37,37,1.7422,1.7422,PASS,False,1.0,13.2,ACCEPTABLE
PCBA2_06.jpg,67,875,1411,48,1809.56,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,68,953,1412,44,1520.53,2,78,49,5.1298,3.2226,PASS,False,1.0,17.95,ACCEPTABLE
PCBA2_06.jpg,69,1196,1411,48,1809.56,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,70,1276,1411,48,1809.56,1,27,27,1.4921,1.4921,PASS,False,1.0,12.22,ACCEPTABLE
PCBA2_06.jpg,71,1520,1408,50,1963.5,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,72,1599,1412,48,1809.56,1,13,13,0.7184,0.7184,PASS,False,1.0,8.48,ACCEPTABLE
PCBA2_06.jpg,73,1679,1406,52,2123.72,1,13,13,0.6121,0.6121,PASS,False,1.0,7.82,ACCEPTABLE
PCBA2_06.jpg,74,1850,1415,50,1963.5,2,68,49,3.4632,2.4955,PASS,False,1.0,15.8,ACCEPTABLE
PCBA2_06.jpg,75,787,1413,48,1809.56,1,49,49,2.7078,2.7078,PASS,False,1.0,16.46,ACCEPTABLE
PCBA2_06.jpg,76,1359,1412,48,1809.56,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,77,1442,1412,50,1963.5,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,78,1026,1414,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,79,1117,1412,46,1661.9,1,29,29,1.745,1.745,PASS,False,1.0,13.21,ACCEPTABLE
PCBA2_06.jpg,80,1928,1407,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,81,1121,1468,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,82,701,1466,48,1809.56,1,49,49,2.7078,2.7078,PASS,False,1.0,16.46,ACCEPTABLE
PCBA2_06.jpg,83,951,1464,44,1520.53,1,20,20,1.3153,1.3153,PASS,False,1.0,11.47,ACCEPTABLE
PCBA2_06.jpg,84,1602,1464,50,1963.5,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,85,1684,1463,48,1809.56,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,86,1764,1463,48,1809.56,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,87,1849,1463,50,1963.5,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,88,787,1464,50,1963.5,1,81,81,4.1253,4.1253,PASS,False,1.0,20.31,ACCEPTABLE
PCBA2_06.jpg,89,873,1464,46,1661.9,1,29,29,1.745,1.745,PASS,False,1.0,13.21,ACCEPTABLE
PCBA2_06.jpg,90,1037,1465,48,1809.56,1,29,29,1.6026,1.6026,PASS,False,1.0,12.66,ACCEPTABLE
PCBA2_06.jpg,91,1197,1466,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,92,1276,1465,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,93,1358,1465,52,2123.72,2,58,29,2.7311,1.3655,PASS,False,1.0,11.69,ACCEPTABLE
PCBA2_06.jpg,94,1437,1463,50,1963.5,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,95,1943,1460,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,96,1513,1470,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,97,695,1520,50,1963.5,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,98,1685,1515,48,1809.56,1,29,29,1.6026,1.6026,PASS,False,1.0,12.66,ACCEPTABLE
PCBA2_06.jpg,99,1939,1513,44,1520.53,2,42,29,2.7622,1.9072,PASS,False,1.0,13.81,ACCEPTABLE
PCBA2_06.jpg,100,781,1512,48,1809.56,1,81,81,4.4762,4.4762,PASS,False,1.0,21.16,ACCEPTABLE
PCBA2_06.jpg,101,1032,1516,46,1661.9,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,102,1603,1516,48,1809.56,1,26,26,1.4368,1.4368,PASS,False,1.0,11.99,ACCEPTABLE
PCBA2_06.jpg,103,1768,1516,46,1661.9,1,29,29,1.745,1.745,PASS,False,1.0,13.21,ACCEPTABLE
PCBA2_06.jpg,104,1858,1520,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,105,867,1517,50,1963.5,1,81,81,4.1253,4.1253,PASS,False,1.0,20.31,ACCEPTABLE
PCBA2_06.jpg,106,951,1517,50,1963.5,2,78,49,3.9725,2.4955,PASS,False,1.0,15.8,ACCEPTABLE
PCBA2_06.jpg,107,1117,1514,48,1809.56,1,29,29,1.6026,1.6026,PASS,False,1.0,12.66,ACCEPTABLE
PCBA2_06.jpg,108,1527,1516,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,109,1441,1519,48,1809.56,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,110,1195,1519,52,2123.72,1,29,29,1.3655,1.3655,PASS,False,1.0,11.69,ACCEPTABLE
PCBA2_06.jpg,111,1277,1519,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,112,1359,1519,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,113,695,1570,48,1809.56,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,114,777,1580,50,1963.5,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,115,1607,1569,48,1809.56,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,116,1689,1570,48,1809.56,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,117,868,1569,48,1809.56,2,110,81,6.0788,4.4762,PASS,False,1.0,21.16,ACCEPTABLE
PCBA2_06.jpg,118,947,1570,50,1963.5,1,113,113,5.755,5.755,PASS,False,1.0,23.99,ACCEPTABLE
PCBA2_06.jpg,119,1031,1569,48,1809.56,1,81,81,4.4762,4.4762,PASS,False,1.0,21.16,ACCEPTABLE
PCBA2_06.jpg,120,1118,1570,48,1809.56,2,61,32,3.371,1.7684,PASS,False,1.0,13.3,ACCEPTABLE
PCBA2_06.jpg,121,1523,1579,48,1809.56,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,122,1775,1570,50,1963.5,1,29,29,1.477,1.477,PASS,False,1.0,12.15,ACCEPTABLE
PCBA2_06.jpg,123,1863,1574,50,1963.5,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,124,1443,1572,52,2123.72,2,78,49,3.6728,2.3073,PASS,False,1.0,15.19,ACCEPTABLE
PCBA2_06.jpg,125,1942,1568,52,2123.72,1,13,13,0.6121,0.6121,PASS,False,1.0,7.82,ACCEPTABLE
PCBA2_06.jpg,126,1199,1570,52,2123.72,1,81,81,3.8141,3.8141,PASS,False,1.0,19.53,ACCEPTABLE
PCBA2_06.jpg,127,1277,1573,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,128,1360,1573,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,129,696,1623,44,1520.53,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,130,1442,1628,50,1963.5,2,94,81,4.7874,4.1253,PASS,False,1.0,20.31,ACCEPTABLE
PCBA2_06.jpg,131,1107,1628,50,1963.5,1,13,13,0.6621,0.6621,PASS,False,1.0,8.14,ACCEPTABLE
PCBA2_06.jpg,132,1694,1624,46,1661.9,1,29,29,1.745,1.745,PASS,False,1.0,13.21,ACCEPTABLE
PCBA2_06.jpg,133,1776,1623,48,1809.56,1,13,13,0.7184,0.7184,PASS,False,1.0,8.48,ACCEPTABLE
PCBA2_06.jpg,134,1861,1623,48,1809.56,1,29,29,1.6026,1.6026,PASS,False,1.0,12.66,ACCEPTABLE
PCBA2_06.jpg,135,1944,1622,46,1661.9,2,78,49,4.6934,2.9484,PASS,False,1.0,17.17,ACCEPTABLE
PCBA2_06.jpg,136,778,1624,52,2123.72,2,98,49,4.6146,2.3073,PASS,False,1.0,15.19,ACCEPTABLE
PCBA2_06.jpg,137,865,1624,48,1809.56,2,42,29,2.321,1.6026,PASS,False,1.0,12.66,ACCEPTABLE
PCBA2_06.jpg,138,945,1624,52,2123.72,1,113,113,5.3209,5.3209,PASS,False,1.0,23.07,ACCEPTABLE
PCBA2_06.jpg,139,1029,1624,52,2123.72,1,81,81,3.8141,3.8141,PASS,False,1.0,19.53,ACCEPTABLE
PCBA2_06.jpg,140,1525,1622,50,1963.5,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,141,1611,1624,50,1963.5,1,13,13,0.6621,0.6621,PASS,False,1.0,8.14,ACCEPTABLE
PCBA2_06.jpg,142,1278,1626,48,1809.56,2,73,44,4.0341,2.4315,PASS,False,1.0,15.59,ACCEPTABLE
PCBA2_06.jpg,143,1361,1625,52,2123.72,1,29,29,1.3655,1.3655,PASS,False,1.0,11.69,ACCEPTABLE
PCBA2_06.jpg,144,1197,1629,50,1963.5,1,23,23,1.1714,1.1714,PASS,False,1.0,10.82,ACCEPTABLE
PCBA2_06.jpg,145,691,1676,50,1963.5,1,49,49,2.4955,2.4955,PASS,False,1.0,15.8,ACCEPTABLE
PCBA2_06.jpg,146,1949,1672,52,2123.72,1,29,29,1.3655,1.3655,PASS,False,1.0,11.69,ACCEPTABLE
PCBA2_06.jpg,147,773,1678,48,1809.56,1,81,81,4.4762,4.4762,PASS,False,1.0,21.16,ACCEPTABLE
PCBA2_06.jpg,148,859,1679,46,1661.9,2,62,49,3.7307,2.9484,PASS,False,1.0,17.17,ACCEPTABLE
PCBA2_06.jpg,149,1111,1679,46,1661.9,1,13,13,0.7822,0.7822,PASS,False,1.0,8.84,ACCEPTABLE
PCBA2_06.jpg,150,1698,1678,48,1809.56,1,13,13,0.7184,0.7184,PASS,False,1.0,8.48,ACCEPTABLE
PCBA2_06.jpg,151,1782,1678,48,1809.56,1,49,49,2.7078,2.7078,PASS,False,1.0,16.46,ACCEPTABLE
PCBA2_06.jpg,152,1865,1678,48,1809.56,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,153,943,1679,52,2123.72,1,113,113,5.3209,5.3209,PASS,False,1.0,23.07,ACCEPTABLE
PCBA2_06.jpg,154,1027,1679,52,2123.72,1,49,49,2.3073,2.3073,PASS,False,1.0,15.19,ACCEPTABLE
PCBA2_06.jpg,155,1532,1679,48,1809.56,1,49,49,2.7078,2.7078,PASS,False,1.0,16.46,ACCEPTABLE
PCBA2_06.jpg,156,1614,1679,50,1963.5,2,78,49,3.9725,2.4955,PASS,False,1.0,15.8,ACCEPTABLE
PCBA2_06.jpg,157,1278,1680,50,1963.5,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,158,1362,1670,52,2123.72,1,29,29,1.3655,1.3655,PASS,False,1.0,11.69,ACCEPTABLE
PCBA2_06.jpg,159,1193,1681,52,2123.72,3,107,49,5.0383,2.3073,PASS,False,1.0,15.19,ACCEPTABLE
PCBA2_06.jpg,160,1445,1683,52,2123.72,1,29,29,1.3655,1.3655,PASS,False,1.0,11.69,ACCEPTABLE
PCBA2_06.jpg,161,682,1730,52,2123.72,1,82,82,3.8612,3.8612,PASS,False,1.0,19.65,ACCEPTABLE
PCBA2_06.jpg,162,1959,1731,50,1963.5,2,110,81,5.6023,4.1253,PASS,False,1.0,20.31,ACCEPTABLE
PCBA2_06.jpg,163,768,1734,50,1963.5,1,13,13,0.6621,0.6621,PASS,False,1.0,8.14,ACCEPTABLE
PCBA2_06.jpg,164,1026,1734,52,2123.72,1,29,29,1.3655,1.3655,PASS,False,1.0,11.69,ACCEPTABLE
PCBA2_06.jpg,165,1111,1735,46,1661.9,1,81,81,4.8739,4.8739,PASS,False,1.0,22.08,ACCEPTABLE
PCBA2_06.jpg,166,1191,1741,52,2123.72,3,75,49,3.5315,2.3073,PASS,False,1.0,15.19,ACCEPTABLE
PCBA2_06.jpg,167,1786,1734,50,1963.5,2,58,29,2.9539,1.477,PASS,False,1.0,12.15,ACCEPTABLE
PCBA2_06.jpg,168,1875,1732,50,1963.5,1,81,81,4.1253,4.1253,PASS,False,1.0,20.31,ACCEPTABLE
PCBA2_06.jpg,169,851,1733,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,170,942,1735,52,2123.72,1,13,13,0.6121,0.6121,PASS,False,1.0,7.82,ACCEPTABLE
PCBA2_06.jpg,171,1280,1734,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,172,1363,1735,52,2123.72,3,91,49,4.2849,2.3073,PASS,False,1.0,15.19,ACCEPTABLE
PCBA2_06.jpg,173,1443,1736,52,2123.72,1,81,81,3.8141,3.8141,PASS,False,1.0,19.53,ACCEPTABLE
PCBA2_06.jpg,174,1532,1734,48,1809.56,2,78,49,4.3104,2.7078,PASS,False,1.0,16.46,ACCEPTABLE
PCBA2_06.jpg,175,1618,1731,52,2123.72,1,49,49,2.3073,2.3073,PASS,False,1.0,15.19,ACCEPTABLE
PCBA2_06.jpg,176,1692,1738,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,177,683,1790,52,2123.72,1,29,29,1.3655,1.3655,PASS,False,1.0,11.69,ACCEPTABLE
PCBA2_06.jpg,178,1620,1790,52,2123.72,2,42,29,1.9777,1.3655,PASS,False,1.0,11.69,ACCEPTABLE
PCBA2_06.jpg,179,1875,1790,50,1963.5,1,29,29,1.477,1.477,PASS,False,1.0,12.15,ACCEPTABLE
PCBA2_06.jpg,180,1960,1790,50,1963.5,2,98,49,4.9911,2.4955,PASS,False,1.0,15.8,ACCEPTABLE
PCBA2_06.jpg,181,762,1790,52,2123.72,1,81,81,3.8141,3.8141,PASS,False,1.0,19.53,ACCEPTABLE
PCBA2_06.jpg,182,850,1790,50,1963.5,1,81,81,4.1253,4.1253,PASS,False,1.0,20.31,ACCEPTABLE
PCBA2_06.jpg,183,939,1792,48,1809.56,1,29,29,1.6026,1.6026,PASS,False,1.0,12.66,ACCEPTABLE
PCBA2_06.jpg,184,1024,1791,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,185,1108,1785,52,2123.72,2,92,63,4.332,2.9665,PASS,False,1.0,17.22,ACCEPTABLE
PCBA2_06.jpg,186,1194,1791,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,187,1280,1791,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,188,1368,1791,50,1963.5,1,29,29,1.477,1.477,PASS,False,1.0,12.15,ACCEPTABLE
PCBA2_06.jpg,189,1538,1790,50,1963.5,1,49,49,2.4955,2.4955,PASS,False,1.0,15.8,ACCEPTABLE
PCBA2_06.jpg,190,1705,1791,50,1963.5,2,58,29,2.9539,1.477,PASS,False,1.0,12.15,ACCEPTABLE
PCBA2_06.jpg,191,1790,1791,50,1963.5,2,78,49,3.9725,2.4955,PASS,False,1.0,15.8,ACCEPTABLE
PCBA2_06.jpg,192,1449,1791,48,1809.56,1,81,81,4.4762,4.4762,PASS,False,1.0,21.16,ACCEPTABLE
PCBA2_06.jpg,193,1966,1847,50,1963.5,2,58,29,2.9539,1.477,PASS,False,1.0,12.15,ACCEPTABLE
PCBA2_06.jpg,194,680,1848,48,1809.56,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,195,761,1857,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,196,1708,1848,52,2123.72,2,98,49,4.6146,2.3073,PASS,False,1.0,15.19,ACCEPTABLE
PCBA2_06.jpg,197,1796,1848,48,1809.56,1,29,29,1.6026,1.6026,PASS,False,1.0,12.66,ACCEPTABLE
PCBA2_06.jpg,198,1880,1848,50,1963.5,1,74,74,3.7688,3.7688,PASS,False,1.0,19.41,ACCEPTABLE
PCBA2_06.jpg,199,853,1850,50,1963.5,2,78,49,3.9725,2.4955,PASS,False,1.0,15.8,ACCEPTABLE
PCBA2_06.jpg,200,937,1849,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0,0.0,ACCEPTABLE
PCBA2_06.jpg,201,1108,1849,52,2123.72,2,78,49,3.6728,2.3073,PASS,False,1.0,15.19,ACCEPTABLE
PCBA2_06.jpg,202,1195,1849,48,1809.56,2,58,29,3.2052,1.6026,PASS,False,1.0,12.66,ACCEPTABLE
PCBA2_06.jpg,203,1280,1849,52,2123.72,1,81,81,3.8141,3.8141,PASS,False,1.0,19.53,ACCEPTABLE
PCBA2_06.jpg,204,1366,1849,52,2123.72,1,81,81,3.8141,3.8141,PASS,False,1.0,19.53,ACCEPTABLE
PCBA2_06.jpg,205,1451,1849,48,1809.56,1,49,49,2.7078,2.7078,PASS,False,1.0,16.46,ACCEPTABLE
PCBA2_06.jpg,206,1533,1849,50,1963.5,1,81,81,4.1253,4.1253,PASS,False,1.0,20.31,ACCEPTABLE
PCBA2_06.jpg,207,1019,1849,52,2123.72,2,78,49,3.6728,2.3073,PASS,False,1.0,15.19,ACCEPTABLE
PCBA2_06.jpg,208,1617,1854,52,2123.72,1,49,49,2.3073,2.3073,PASS,False,1.0,15.19,ACCEPTABLE
PCBA2_06.jpg,209,1196,1903,52,2123.72,2,70,57,3.2961,2.684,PASS,False,1.0,16.38,ACCEPTABLE
