image_name,ball_id,center_x,center_y,diameter_px,ball_area_px,void_count,total_void_area_px,largest_void_area_px,void_ratio_percent,largest_void_ratio_percent,quality,is_estimated_pad,confidence
PCBA2_04.jpg,1,1469,267,74,4300.84,5,214,52,4.9758,1.2091,PASS,False,1.0
PCBA2_04.jpg,2,1360,271,74,4300.84,6,262,113,6.0918,2.6274,PASS,False,1.0
PCBA2_04.jpg,3,1258,276,68,3631.68,1,13,13,0.358,0.358,PASS,False,1.0
PCBA2_04.jpg,4,1063,277,70,3848.45,4,154,49,4.0016,1.2732,PASS,False,1.0
PCBA2_04.jpg,5,1161,277,70,3848.45,7,215,49,5.5867,1.2732,PASS,False,1.0
PCBA2_04.jpg,6,867,279,74,4300.84,4,371,287,8.6262,6.6731,PASS,False,1.0
PCBA2_04.jpg,7,965,280,70,3848.45,3,155,113,4.0276,2.9362,PASS,False,1.0
PCBA2_04.jpg,8,765,281,74,4300.84,8,254,63,5.9058,1.4648,PASS,False,1.0
PCBA2_04.jpg,9,2239,281,58,2642.08,1,81,81,3.0658,3.0658,PASS,False,1.0
PCBA2_04.jpg,10,2043,282,58,2642.08,4,152,81,5.753,3.0658,PASS,False,1.0
PCBA2_04.jpg,11,2141,282,58,2642.08,2,58,29,2.1952,1.0976,PASS,False,1.0
PCBA2_04.jpg,12,1553,283,60,2827.43,4,292,113,10.3274,3.9966,PASS,False,1.0
PCBA2_04.jpg,13,1651,283,58,2642.08,4,152,81,5.753,3.0658,PASS,False,1.0
PCBA2_04.jpg,14,1749,283,58,2642.08,3,191,149,7.2292,5.6395,PASS,False,1.0
PCBA2_04.jpg,15,1847,283,58,2642.08,5,249,81,9.4244,3.0658,PASS,False,1.0
PCBA2_04.jpg,16,1945,283,58,2642.08,4,140,49,5.2989,1.8546,PASS,False,1.0
PCBA2_04.jpg,17,2238,378,58,2642.08,2,42,29,1.5897,1.0976,PASS,False,1.0
PCBA2_04.jpg,18,1749,380,58,2642.08,2,227,198,8.5917,7.4941,PASS,False,1.0
