image_name,ball_id,center_x,center_y,diameter_px,ball_area_px,void_count,total_void_area_px,largest_void_area_px,void_ratio_percent,largest_void_ratio_percent,quality,is_estimated_pad,confidence
PCBA1_10.jpg,1,1273,121,100,7853.98,5,205,49,2.6101,0.6239,PASS,False,1.0
PCBA1_10.jpg,2,1437,122,100,7853.98,4,222,104,2.8266,1.3242,PASS,False,1.0
PCBA1_10.jpg,3,359,126,98,7542.96,3,107,49,1.4185,0.6496,PASS,False,1.0
PCBA1_10.jpg,4,971,127,94,6939.78,5,221,81,3.1845,1.1672,PASS,False,1.0
PCBA1_10.jpg,5,1120,127,94,6939.78,5,197,81,2.8387,1.1672,PASS,False,1.0
PCBA1_10.jpg,6,521,128,94,6939.78,1,149,149,2.147,2.147,PASS,False,1.0
PCBA1_10.jpg,7,671,128,94,6939.78,3,118,49,1.7003,0.7061,PASS,False,1.0
PCBA1_10.jpg,8,821,128,92,6647.61,5,169,49,2.5423,0.7371,PASS,False,1.0
PCBA1_10.jpg,9,2617,137,94,6939.78,4,449,197,6.4699,2.8387,PASS,False,1.0
PCBA1_10.jpg,10,1570,138,92,6647.61,6,265,94,3.9864,1.414,PASS,False,1.0
PCBA1_10.jpg,11,1720,138,90,6361.73,6,187,49,2.9395,0.7702,PASS,False,1.0
PCBA1_10.jpg,12,2168,138,94,6939.78,5,311,113,4.4814,1.6283,PASS,False,1.0
PCBA1_10.jpg,13,2469,138,96,7238.23,4,572,197,7.9025,2.7217,PASS,False,1.0
PCBA1_10.jpg,14,1869,139,92,6647.61,4,290,235,4.3625,3.5351,PASS,False,1.0
PCBA1_10.jpg,15,2019,139,92,6647.61,4,240,113,3.6103,1.6999,PASS,False,1.0
PCBA1_10.jpg,16,2319,140,94,6939.78,6,438,113,6.3114,1.6283,PASS,False,1.0
PCBA1_10.jpg,17,356,275,100,7853.98,2,194,113,2.4701,1.4388,PASS,False,1.0
PCBA1_10.jpg,18,1271,284,92,6647.61,1,317,317,4.7686,4.7686,PASS,False,1.0
PCBA1_10.jpg,19,521,286,92,6647.61,3,55,29,0.8274,0.4362,PASS,False,1.0
PCBA1_10.jpg,20,671,287,92,6647.61,3,89,47,1.3388,0.707,PASS,False,1.0
PCBA1_10.jpg,21,1426,287,92,6647.61,4,124,49,1.8653,0.7371,PASS,False,1.0
PCBA1_10.jpg,22,2019,287,90,6361.73,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_10.jpg,23,2169,287,92,6647.61,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_10.jpg,24,1571,288,90,6361.73,4,333,197,5.2344,3.0966,PASS,False,1.0
PCBA1_10.jpg,25,1720,288,90,6361.73,4,173,49,2.7194,0.7702,PASS,False,1.0
PCBA1_10.jpg,26,1870,288,90,6361.73,3,98,47,1.5405,0.7388,PASS,False,1.0
PCBA1_10.jpg,27,2318,288,92,6647.61,8,411,113,6.1827,1.6999,PASS,False,1.0
PCBA1_10.jpg,28,2468,288,92,6647.61,6,244,81,3.6705,1.2185,PASS,False,1.0
PCBA1_10.jpg,29,826,289,92,6647.61,3,363,253,5.4606,3.8059,PASS,False,1.0
PCBA1_10.jpg,30,973,289,92,6647.61,5,124,40,1.8653,0.6017,PASS,False,1.0
PCBA1_10.jpg,31,1121,289,92,6647.61,5,229,113,3.4448,1.6999,PASS,False,1.0
PCBA1_10.jpg,32,2618,289,92,6647.61,3,196,149,2.9484,2.2414,PASS,False,1.0
PCBA1_10.jpg,33,2619,436,92,6647.61,4,267,113,4.0165,1.6999,PASS,False,1.0
PCBA1_10.jpg,34,520,437,90,6361.73,2,110,81,1.7291,1.2732,PASS,False,1.0
PCBA1_10.jpg,35,820,437,90,6361.73,3,107,49,1.6819,0.7702,PASS,False,1.0
PCBA1_10.jpg,36,1570,437,90,6361.73,3,228,150,3.5839,2.3579,PASS,False,1.0
PCBA1_10.jpg,37,1721,437,90,6361.73,8,369,113,5.8003,1.7762,PASS,False,1.0
PCBA1_10.jpg,38,1870,437,90,6361.73,6,373,160,5.8632,2.515,PASS,False,1.0
PCBA1_10.jpg,39,2169,437,90,6361.73,4,208,81,3.2696,1.2732,PASS,False,1.0
PCBA1_10.jpg,40,2318,437,90,6361.73,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_10.jpg,41,670,438,90,6361.73,3,91,49,1.4304,0.7702,PASS,False,1.0
PCBA1_10.jpg,42,1121,438,90,6361.73,1,49,49,0.7702,0.7702,PASS,False,1.0
PCBA1_10.jpg,43,1271,438,90,6361.73,2,198,149,3.1124,2.3421,PASS,False,1.0
PCBA1_10.jpg,44,2020,438,90,6361.73,8,375,105,5.8946,1.6505,PASS,False,1.0
PCBA1_10.jpg,45,2468,438,90,6361.73,1,29,29,0.4559,0.4559,PASS,False,1.0
PCBA1_10.jpg,46,362,439,96,7238.23,2,111,82,1.5335,1.1329,PASS,False,1.0
PCBA1_10.jpg,47,971,439,90,6361.73,3,112,55,1.7605,0.8645,PASS,False,1.0
PCBA1_10.jpg,48,1424,439,92,6647.61,4,136,81,2.0458,1.2185,PASS,False,1.0
PCBA1_10.jpg,49,2619,583,92,6647.61,4,104,49,1.5645,0.7371,PASS,False,1.0
PCBA1_10.jpg,50,1571,587,92,6647.61,4,131,49,1.9706,0.7371,PASS,False,1.0
PCBA1_10.jpg,51,1721,587,92,6647.61,2,198,149,2.9785,2.2414,PASS,False,1.0
PCBA1_10.jpg,52,2020,587,90,6361.73,3,391,197,6.1461,3.0966,PASS,False,1.0
PCBA1_10.jpg,53,2169,587,90,6361.73,5,149,49,2.3421,0.7702,PASS,False,1.0
PCBA1_10.jpg,54,2468,587,90,6361.73,3,331,253,5.203,3.9769,PASS,False,1.0
PCBA1_10.jpg,55,372,588,90,6361.73,5,209,67,3.2853,1.0532,PASS,False,1.0
PCBA1_10.jpg,56,823,588,90,6361.73,4,115,60,1.8077,0.9431,PASS,False,1.0
PCBA1_10.jpg,57,972,588,90,6361.73,4,152,81,2.3893,1.2732,PASS,False,1.0
PCBA1_10.jpg,58,2319,588,90,6361.73,2,94,81,1.4776,1.2732,PASS,False,1.0
PCBA1_10.jpg,59,521,589,90,6361.73,5,302,130,4.7471,2.0435,PASS,False,1.0
PCBA1_10.jpg,60,672,589,90,6361.73,4,136,49,2.1378,0.7702,PASS,False,1.0
PCBA1_10.jpg,61,1121,589,92,6647.61,6,208,62,3.1289,0.9327,PASS,False,1.0
PCBA1_10.jpg,62,1270,589,92,6647.61,6,264,113,3.9714,1.6999,PASS,False,1.0
