image_name,ball_id,center_x,center_y,diameter_px,ball_area_px,void_count,total_void_area_px,largest_void_area_px,void_ratio_percent,largest_void_ratio_percent,quality,is_estimated_pad,confidence
PCBA1_07.jpg,1,1209,308,76,4536.46,5,281,197,6.1943,4.3426,PASS,False,1.0
PCBA1_07.jpg,2,711,313,72,4071.5,3,147,81,3.6105,1.9894,PASS,False,1.0
PCBA1_07.jpg,3,1108,313,64,3216.99,3,135,59,4.1965,1.834,PASS,False,1.0
PCBA1_07.jpg,4,2005,313,72,4071.5,5,331,154,8.1297,3.7824,PASS,False,1.0
PCBA1_07.jpg,5,910,314,70,3848.45,3,90,37,2.3386,0.9614,PASS,False,1.0
PCBA1_07.jpg,6,1009,314,64,3216.99,3,91,34,2.8287,1.0569,PASS,False,1.0
PCBA1_07.jpg,7,602,315,76,4536.46,1,29,29,0.6393,0.6393,PASS,False,1.0
PCBA1_07.jpg,8,811,315,68,3631.68,1,13,13,0.358,0.358,PASS,False,1.0
PCBA1_07.jpg,9,2106,315,66,3421.19,3,169,81,4.9398,2.3676,PASS,False,1.0
PCBA1_07.jpg,10,1506,318,64,3216.99,2,49,29,1.5232,0.9015,PASS,False,1.0
PCBA1_07.jpg,11,1806,320,62,3019.07,3,129,80,4.2728,2.6498,PASS,False,1.0
PCBA1_07.jpg,12,1907,320,62,3019.07,4,136,49,4.5047,1.623,PASS,False,1.0
PCBA1_07.jpg,13,1310,321,62,3019.07,3,153,81,5.0678,2.6829,PASS,False,1.0
PCBA1_07.jpg,14,1706,321,62,3019.07,4,112,49,3.7098,1.623,PASS,False,1.0
PCBA1_07.jpg,15,1606,322,62,3019.07,1,61,61,2.0205,2.0205,PASS,False,1.0
PCBA1_07.jpg,16,1406,323,62,3019.07,2,73,44,2.418,1.4574,PASS,False,1.0
PCBA1_07.jpg,17,2104,416,64,3216.99,2,62,49,1.9273,1.5232,PASS,False,1.0
PCBA1_07.jpg,18,1313,418,62,3019.07,2,42,29,1.3912,0.9606,PASS,False,1.0
PCBA1_07.jpg,19,1114,419,60,2827.43,2,62,49,2.1928,1.733,PASS,False,1.0
PCBA1_07.jpg,20,2006,419,62,3019.07,3,81,55,2.6829,1.8218,PASS,False,1.0
PCBA1_07.jpg,21,1706,420,60,2827.43,2,74,49,2.6172,1.733,PASS,False,1.0
PCBA1_07.jpg,22,1806,420,62,3019.07,2,35,18,1.1593,0.5962,PASS,False,1.0
PCBA1_07.jpg,23,1906,420,62,3019.07,2,137,88,4.5378,2.9148,PASS,False,1.0
PCBA1_07.jpg,24,816,421,62,3019.07,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_07.jpg,25,1211,421,62,3019.07,1,81,81,2.6829,2.6829,PASS,False,1.0
PCBA1_07.jpg,26,1506,422,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_07.jpg,27,1606,422,60,2827.43,1,81,81,2.8648,2.8648,PASS,False,1.0
PCBA1_07.jpg,28,1012,423,60,2827.43,2,26,13,0.9196,0.4598,PASS,False,1.0
PCBA1_07.jpg,29,1407,423,60,2827.43,1,81,81,2.8648,2.8648,PASS,False,1.0
PCBA1_07.jpg,30,913,424,62,3019.07,2,142,113,4.7034,3.7429,PASS,False,1.0
PCBA1_07.jpg,31,711,426,60,2827.43,1,13,13,0.4598,0.4598,PASS,False,1.0
PCBA1_07.jpg,32,613,427,60,2827.43,2,98,49,3.466,1.733,PASS,False,1.0
PCBA1_07.jpg,33,2110,516,62,3019.07,2,58,29,1.9211,0.9606,PASS,False,1.0
PCBA1_07.jpg,34,1906,519,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_07.jpg,35,2007,519,62,3019.07,2,58,29,1.9211,0.9606,PASS,False,1.0
PCBA1_07.jpg,36,1806,520,60,2827.43,2,62,49,2.1928,1.733,PASS,False,1.0
PCBA1_07.jpg,37,1311,521,62,3019.07,1,49,49,1.623,1.623,PASS,False,1.0
PCBA1_07.jpg,38,1507,521,60,2827.43,5,133,49,4.7039,1.733,PASS,False,1.0
PCBA1_07.jpg,39,1606,521,60,2827.43,1,49,49,1.733,1.733,PASS,False,1.0
PCBA1_07.jpg,40,1706,521,60,2827.43,5,125,29,4.421,1.0257,PASS,False,1.0
PCBA1_07.jpg,41,1406,522,60,2827.43,2,110,81,3.8905,2.8648,PASS,False,1.0
PCBA1_07.jpg,42,909,524,60,2827.43,1,29,29,1.0257,1.0257,PASS,False,1.0
PCBA1_07.jpg,43,1108,524,60,2827.43,2,42,29,1.4854,1.0257,PASS,False,1.0
PCBA1_07.jpg,44,1208,524,60,2827.43,2,110,81,3.8905,2.8648,PASS,False,1.0
PCBA1_07.jpg,45,1009,525,60,2827.43,1,22,22,0.7781,0.7781,PASS,False,1.0
PCBA1_07.jpg,46,711,526,60,2827.43,2,26,13,0.9196,0.4598,PASS,False,1.0
PCBA1_07.jpg,47,810,526,60,2827.43,1,29,29,1.0257,1.0257,PASS,False,1.0
PCBA1_07.jpg,48,612,527,60,2827.43,1,29,29,1.0257,1.0257,PASS,False,1.0
PCBA1_07.jpg,49,2111,616,62,3019.07,1,29,29,0.9606,0.9606,PASS,False,1.0
PCBA1_07.jpg,50,2007,619,60,2827.43,2,100,80,3.5368,2.8294,PASS,False,1.0
PCBA1_07.jpg,51,1707,620,60,2827.43,3,175,103,6.1894,3.6429,PASS,False,1.0
PCBA1_07.jpg,52,1806,620,60,2827.43,1,13,13,0.4598,0.4598,PASS,False,1.0
PCBA1_07.jpg,53,1907,620,60,2827.43,2,56,29,1.9806,1.0257,PASS,False,1.0
PCBA1_07.jpg,54,1407,622,60,2827.43,3,92,50,3.2538,1.7684,PASS,False,1.0
