image_name,ball_id,center_x,center_y,diameter_px,ball_area_px,void_count,total_void_area_px,largest_void_area_px,void_ratio_percent,largest_void_ratio_percent,quality,is_estimated_pad,confidence
PCBA1_10.jpg,1,1273,121,100,7853.98,5,237,63,3.0176,0.8021,PASS,False,1.0
PCBA1_10.jpg,2,1437,122,100,7853.98,4,233,104,2.9666,1.3242,PASS,False,1.0
PCBA1_10.jpg,3,359,126,98,7542.96,3,91,48,1.2064,0.6364,PASS,False,1.0
PCBA1_10.jpg,4,971,127,94,6939.78,5,230,69,3.3142,0.9943,PASS,False,1.0
PCBA1_10.jpg,5,1120,127,94,6939.78,5,225,93,3.2422,1.3401,PASS,False,1.0
PCBA1_10.jpg,6,521,128,94,6939.78,1,157,157,2.2623,2.2623,PASS,False,1.0
PCBA1_10.jpg,7,671,128,94,6939.78,3,128,56,1.8444,0.8069,PASS,False,1.0
PCBA1_10.jpg,8,821,128,92,6647.61,5,130,45,1.9556,0.6769,PASS,False,1.0
PCBA1_10.jpg,9,2617,137,94,6939.78,4,439,189,6.3259,2.7234,PASS,False,1.0
PCBA1_10.jpg,10,1570,138,92,6647.61,6,272,94,4.0917,1.414,PASS,False,1.0
PCBA1_10.jpg,11,1720,138,90,6361.73,6,176,40,2.7665,0.6288,PASS,False,1.0
PCBA1_10.jpg,12,2168,138,94,6939.78,6,320,102,4.6111,1.4698,PASS,False,1.0
PCBA1_10.jpg,13,2469,138,96,7238.23,4,598,218,8.2617,3.0118,PASS,False,1.0
PCBA1_10.jpg,14,1869,139,92,6647.61,4,293,235,4.4076,3.5351,PASS,False,1.0
PCBA1_10.jpg,15,2019,139,92,6647.61,4,227,114,3.4148,1.7149,PASS,False,1.0
PCBA1_10.jpg,16,2319,140,94,6939.78,6,408,94,5.8792,1.3545,PASS,False,1.0
PCBA1_10.jpg,17,356,275,100,7853.98,2,202,113,2.5719,1.4388,PASS,False,1.0
PCBA1_10.jpg,18,1271,284,92,6647.61,1,177,177,2.6626,2.6626,PASS,False,1.0
PCBA1_10.jpg,19,521,286,92,6647.61,2,46,27,0.692,0.4062,PASS,False,1.0
PCBA1_10.jpg,20,671,287,92,6647.61,3,93,47,1.399,0.707,PASS,False,1.0
PCBA1_10.jpg,21,1426,287,92,6647.61,4,138,49,2.0759,0.7371,PASS,False,1.0
PCBA1_10.jpg,22,2019,287,90,6361.73,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_10.jpg,23,2169,287,92,6647.61,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_10.jpg,24,1571,288,90,6361.73,5,295,189,4.6371,2.9709,PASS,False,1.0
PCBA1_10.jpg,25,1720,288,90,6361.73,4,133,46,2.0906,0.7231,PASS,False,1.0
PCBA1_10.jpg,26,1870,288,90,6361.73,3,101,47,1.5876,0.7388,PASS,False,1.0
PCBA1_10.jpg,27,2318,288,92,6647.61,8,392,125,5.8969,1.8804,PASS,False,1.0
PCBA1_10.jpg,28,2468,288,92,6647.61,6,235,65,3.5351,0.9778,PASS,False,1.0
PCBA1_10.jpg,29,826,289,92,6647.61,2,341,265,5.1297,3.9864,PASS,False,1.0
PCBA1_10.jpg,30,973,289,92,6647.61,5,130,40,1.9556,0.6017,PASS,False,1.0
PCBA1_10.jpg,31,1121,289,92,6647.61,5,222,118,3.3395,1.7751,PASS,False,1.0
PCBA1_10.jpg,32,2618,289,92,6647.61,3,173,116,2.6024,1.745,PASS,False,1.0
PCBA1_10.jpg,33,2619,436,92,6647.61,4,200,75,3.0086,1.1282,PASS,False,1.0
PCBA1_10.jpg,34,520,437,90,6361.73,1,62,62,0.9746,0.9746,PASS,False,1.0
PCBA1_10.jpg,35,820,437,90,6361.73,3,115,52,1.8077,0.8174,PASS,False,1.0
PCBA1_10.jpg,36,1570,437,90,6361.73,3,226,150,3.5525,2.3579,PASS,False,1.0
PCBA1_10.jpg,37,1721,437,90,6361.73,8,376,107,5.9103,1.6819,PASS,False,1.0
PCBA1_10.jpg,38,1870,437,90,6361.73,6,370,160,5.816,2.515,PASS,False,1.0
PCBA1_10.jpg,39,2169,437,90,6361.73,4,191,65,3.0023,1.0217,PASS,False,1.0
PCBA1_10.jpg,40,2318,437,90,6361.73,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_10.jpg,41,670,438,90,6361.73,3,92,46,1.4461,0.7231,PASS,False,1.0
PCBA1_10.jpg,42,1121,438,90,6361.73,1,50,50,0.786,0.786,PASS,False,1.0
PCBA1_10.jpg,43,1271,438,90,6361.73,2,191,132,3.0023,2.0749,PASS,False,1.0
PCBA1_10.jpg,44,2020,438,90,6361.73,8,391,105,6.1461,1.6505,PASS,False,1.0
PCBA1_10.jpg,45,2468,438,90,6361.73,1,28,28,0.4401,0.4401,PASS,False,1.0
PCBA1_10.jpg,46,362,439,96,7238.23,2,110,82,1.5197,1.1329,PASS,False,1.0
PCBA1_10.jpg,47,971,439,90,6361.73,3,115,55,1.8077,0.8645,PASS,False,1.0
PCBA1_10.jpg,48,1424,439,92,6647.61,4,161,90,2.4219,1.3539,PASS,False,1.0
PCBA1_10.jpg,49,2619,583,92,6647.61,4,103,42,1.5494,0.6318,PASS,False,1.0
PCBA1_10.jpg,50,1571,587,92,6647.61,4,135,53,2.0308,0.7973,PASS,False,1.0
PCBA1_10.jpg,51,1721,587,92,6647.61,2,143,107,2.1511,1.6096,PASS,False,1.0
PCBA1_10.jpg,52,2020,587,90,6361.73,3,345,197,5.4231,3.0966,PASS,False,1.0
PCBA1_10.jpg,53,2169,587,90,6361.73,5,143,50,2.2478,0.786,PASS,False,1.0
PCBA1_10.jpg,54,2468,587,90,6361.73,3,219,156,3.4425,2.4522,PASS,False,1.0
PCBA1_10.jpg,55,372,588,90,6361.73,5,210,67,3.301,1.0532,PASS,False,1.0
PCBA1_10.jpg,56,823,588,90,6361.73,4,128,60,2.012,0.9431,PASS,False,1.0
PCBA1_10.jpg,57,972,588,90,6361.73,4,141,64,2.2164,1.006,PASS,False,1.0
PCBA1_10.jpg,58,2319,588,90,6361.73,2,73,54,1.1475,0.8488,PASS,False,1.0
PCBA1_10.jpg,59,521,589,90,6361.73,6,265,80,4.1655,1.2575,PASS,False,1.0
