image_name,ball_id,center_x,center_y,diameter_px,ball_area_px,void_count,total_void_area_px,largest_void_area_px,void_ratio_percent,largest_void_ratio_percent,quality,is_estimated_pad,confidence
PCBA1_07.jpg,1,1209,308,76,4536.46,4,96,29,2.1162,0.6393,PASS,False,1.0
PCBA1_07.jpg,2,711,313,72,4071.5,3,133,67,3.2666,1.6456,PASS,False,1.0
PCBA1_07.jpg,3,1108,313,64,3216.99,3,130,59,4.041,1.834,PASS,False,1.0
PCBA1_07.jpg,4,2005,313,72,4071.5,5,329,154,8.0806,3.7824,PASS,False,1.0
PCBA1_07.jpg,5,910,314,70,3848.45,3,79,37,2.0528,0.9614,PASS,False,1.0
PCBA1_07.jpg,6,1009,314,64,3216.99,3,88,34,2.7355,1.0569,PASS,False,1.0
PCBA1_07.jpg,7,602,315,76,4536.46,1,26,26,0.5731,0.5731,PASS,False,1.0
PCBA1_07.jpg,8,811,315,68,3631.68,1,19,19,0.5232,0.5232,PASS,False,1.0
PCBA1_07.jpg,9,2106,315,66,3421.19,3,186,90,5.4367,2.6307,PASS,False,1.0
PCBA1_07.jpg,10,1506,318,64,3216.99,2,42,22,1.3056,0.6839,PASS,False,1.0
PCBA1_07.jpg,11,1806,320,62,3019.07,3,124,80,4.1072,2.6498,PASS,False,1.0
PCBA1_07.jpg,12,1907,320,62,3019.07,4,145,42,4.8028,1.3912,PASS,False,1.0
PCBA1_07.jpg,13,1310,321,62,3019.07,3,167,92,5.5315,3.0473,PASS,False,1.0
PCBA1_07.jpg,14,1706,321,62,3019.07,4,118,57,3.9085,1.888,PASS,False,1.0
PCBA1_07.jpg,15,1606,322,62,3019.07,1,61,61,2.0205,2.0205,PASS,False,1.0
PCBA1_07.jpg,16,1406,323,62,3019.07,2,83,44,2.7492,1.4574,PASS,False,1.0
PCBA1_07.jpg,17,2104,416,64,3216.99,2,62,46,1.9273,1.4299,PASS,False,1.0
PCBA1_07.jpg,18,1313,418,62,3019.07,2,45,28,1.4905,0.9274,PASS,False,1.0
PCBA1_07.jpg,19,1114,419,60,2827.43,2,66,50,2.3343,1.7684,PASS,False,1.0
PCBA1_07.jpg,20,2006,419,62,3019.07,3,90,55,2.981,1.8218,PASS,False,1.0
PCBA1_07.jpg,21,1706,420,60,2827.43,2,55,30,1.9452,1.061,PASS,False,1.0
PCBA1_07.jpg,22,1806,420,62,3019.07,2,35,18,1.1593,0.5962,PASS,False,1.0
PCBA1_07.jpg,23,1906,420,62,3019.07,2,125,88,4.1403,2.9148,PASS,False,1.0
PCBA1_07.jpg,24,816,421,62,3019.07,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_07.jpg,25,1211,421,62,3019.07,1,65,65,2.153,2.153,PASS,False,1.0
PCBA1_07.jpg,26,1506,422,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_07.jpg,27,1606,422,60,2827.43,1,53,53,1.8745,1.8745,PASS,False,1.0
PCBA1_07.jpg,28,1012,423,60,2827.43,2,32,16,1.1318,0.5659,PASS,False,1.0
PCBA1_07.jpg,29,1407,423,60,2827.43,1,82,82,2.9002,2.9002,PASS,False,1.0
PCBA1_07.jpg,30,913,424,62,3019.07,2,155,126,5.134,4.1735,PASS,False,1.0
PCBA1_07.jpg,31,711,426,60,2827.43,1,16,16,0.5659,0.5659,PASS,False,1.0
PCBA1_07.jpg,32,613,427,60,2827.43,2,99,52,3.5014,1.8391,PASS,False,1.0
PCBA1_07.jpg,33,2110,516,62,3019.07,2,58,30,1.9211,0.9937,PASS,False,1.0
PCBA1_07.jpg,34,1906,519,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_07.jpg,35,2007,519,62,3019.07,2,50,32,1.6561,1.0599,PASS,False,1.0
PCBA1_07.jpg,36,1806,520,60,2827.43,2,53,37,1.8745,1.3086,PASS,False,1.0
PCBA1_07.jpg,37,1311,521,62,3019.07,1,43,43,1.4243,1.4243,PASS,False,1.0
PCBA1_07.jpg,38,1507,521,60,2827.43,5,127,43,4.4917,1.5208,PASS,False,1.0
PCBA1_07.jpg,39,1606,521,60,2827.43,1,39,39,1.3793,1.3793,PASS,False,1.0
PCBA1_07.jpg,40,1706,521,60,2827.43,5,121,30,4.2795,1.061,PASS,False,1.0
PCBA1_07.jpg,41,1406,522,60,2827.43,2,88,64,3.1124,2.2635,PASS,False,1.0
PCBA1_07.jpg,42,909,524,60,2827.43,1,23,23,0.8135,0.8135,PASS,False,1.0
PCBA1_07.jpg,43,1108,524,60,2827.43,2,42,23,1.4854,0.8135,PASS,False,1.0
PCBA1_07.jpg,44,1208,524,60,2827.43,2,84,62,2.9709,2.1928,PASS,False,1.0
PCBA1_07.jpg,45,1009,525,60,2827.43,1,22,22,0.7781,0.7781,PASS,False,1.0
PCBA1_07.jpg,46,711,526,60,2827.43,2,37,21,1.3086,0.7427,PASS,False,1.0
PCBA1_07.jpg,47,810,526,60,2827.43,1,25,25,0.8842,0.8842,PASS,False,1.0
PCBA1_07.jpg,48,612,527,60,2827.43,1,24,24,0.8488,0.8488,PASS,False,1.0
PCBA1_07.jpg,49,2111,616,62,3019.07,1,20,20,0.6625,0.6625,PASS,False,1.0
PCBA1_07.jpg,50,2007,619,60,2827.43,2,100,80,3.5368,2.8294,PASS,False,1.0
PCBA1_07.jpg,51,1707,620,60,2827.43,3,174,103,6.154,3.6429,PASS,False,1.0
PCBA1_07.jpg,52,1806,620,60,2827.43,1,21,21,0.7427,0.7427,PASS,False,1.0
PCBA1_07.jpg,53,1907,620,60,2827.43,2,53,27,1.8745,0.9549,PASS,False,1.0
PCBA1_07.jpg,54,1407,622,60,2827.43,3,85,50,3.0063,1.7684,PASS,False,1.0
PCBA1_07.jpg,55,1508,622,60,2827.43,2,111,63,3.9258,2.2282,PASS,False,1.0
PCBA1_07.jpg,56,1208,623,60,2827.43,2,35,19,1.2379,0.672,PASS,False,1.0
PCBA1_07.jpg,57,1308,623,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_07.jpg,58,1009,624,60,2827.43,2,43,25,1.5208,0.8842,PASS,False,1.0
PCBA1_07.jpg,59,1109,624,60,2827.43,2,60,33,2.1221,1.1671,PASS,False,1.0
PCBA1_07.jpg,60,911,625,60,2827.43,2,40,23,1.4147,0.8135,PASS,False,1.0
PCBA1_07.jpg,61,614,626,60,2827.43,3,66,30,2.3343,1.061,PASS,False,1.0
PCBA1_07.jpg,62,712,626,60,2827.43,4,90,31,3.1831,1.0964,PASS,False,1.0
PCBA1_07.jpg,63,811,626,60,2827.43,1,23,23,0.8135,0.8135,PASS,False,1.0
PCBA1_07.jpg,64,1611,627,62,3019.07,1,32,32,1.0599,1.0599,PASS,False,1.0
PCBA1_07.jpg,65,2111,717,62,3019.07,1,21,21,0.6956,0.6956,PASS,False,1.0
PCBA1_07.jpg,66,1907,719,60,2827.43,1,48,48,1.6977,1.6977,PASS,False,1.0
PCBA1_07.jpg,67,2007,719,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_07.jpg,68,1606,720,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_07.jpg,69,1508,721,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_07.jpg,70,1707,721,60,2827.43,4,95,32,3.3599,1.1318,PASS,False,1.0
PCBA1_07.jpg,71,1308,722,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_07.jpg,72,1407,722,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_07.jpg,73,1809,722,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_07.jpg,74,1209,723,60,2827.43,1,26,26,0.9196,0.9196,PASS,False,1.0
PCBA1_07.jpg,75,812,724,60,2827.43,3,59,24,2.0867,0.8488,PASS,False,1.0
PCBA1_07.jpg,76,911,724,60,2827.43,1,21,21,0.7427,0.7427,PASS,False,1.0
PCBA1_07.jpg,77,1108,724,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_07.jpg,78,613,725,60,2827.43,2,95,73,3.3599,2.5818,PASS,False,1.0
PCBA1_07.jpg,79,712,725,60,2827.43,3,63,24,2.2282,0.8488,PASS,False,1.0
PCBA1_07.jpg,80,1009,725,60,2827.43,1,30,30,1.061,1.061,PASS,False,1.0
PCBA1_07.jpg,81,2112,815,62,3019.07,3,62,26,2.0536,0.8612,PASS,False,1.0
PCBA1_07.jpg,82,1510,818,62,3019.07,2,76,59,2.5173,1.9542,PASS,False,1.0
PCBA1_07.jpg,83,2007,819,60,2827.43,3,89,46,3.1477,1.6269,PASS,False,1.0
PCBA1_07.jpg,84,1807,820,60,2827.43,2,35,19,1.2379,0.672,PASS,False,1.0
PCBA1_07.jpg,85,1907,820,60,2827.43,2,38,19,1.344,0.672,PASS,False,1.0
PCBA1_07.jpg,86,1708,821,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_07.jpg,87,1212,822,62,3019.07,1,40,40,1.3249,1.3249,PASS,False,1.0
PCBA1_07.jpg,88,1606,822,60,2827.43,2,124,105,4.3856,3.7136,PASS,False,1.0
PCBA1_07.jpg,89,1010,823,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_07.jpg,90,1310,823,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
