image_name,ball_id,center_x,center_y,diameter_px,ball_area_px,void_count,total_void_area_px,largest_void_area_px,void_ratio_percent,largest_void_ratio_percent,quality,is_estimated_pad,confidence
PCBA2_03.jpg,1,697,778,80,5026.55,0,0,0,0.0,0.0,PASS,False,1.0
PCBA2_03.jpg,2,132,785,80,5026.55,2,524,423,10.4246,8.4153,PASS,False,1.0
PCBA2_03.jpg,3,1008,829,86,5808.8,3,136,72,2.3413,1.2395,PASS,False,1.0
PCBA2_03.jpg,4,1144,831,82,5281.02,0,0,0,0.0,0.0,PASS,False,1.0
PCBA2_03.jpg,5,2095,817,94,6939.78,2,443,425,6.3835,6.1241,PASS,False,1.0
PCBA2_03.jpg,6,1942,819,80,5026.55,1,25,25,0.4974,0.4974,PASS,False,1.0
PCBA2_03.jpg,7,2219,821,82,5281.02,1,23,23,0.4355,0.4355,PASS,False,1.0
PCBA2_03.jpg,8,1800,827,94,6939.78,0,0,0,0.0,0.0,PASS,False,1.0
PCBA2_03.jpg,9,1282,832,94,6939.78,2,54,31,0.7781,0.4467,PASS,False,1.0
PCBA2_03.jpg,10,1553,835,84,5541.77,5,243,139,4.3849,2.5082,PASS,False,1.0
PCBA2_03.jpg,11,1687,831,76,4536.46,1,24,24,0.529,0.529,PASS,False,1.0
PCBA2_03.jpg,12,1410,838,94,6939.78,1,28,28,0.4035,0.4035,PASS,False,1.0
PCBA2_03.jpg,13,245,840,90,6361.73,1,106,106,1.6662,1.6662,PASS,False,1.0
PCBA2_03.jpg,14,379,840,94,6939.78,2,48,31,0.6917,0.4467,PASS,False,1.0
PCBA2_03.jpg,15,502,839,78,4778.36,3,64,23,1.3394,0.4813,PASS,False,1.0
PCBA2_03.jpg,16,141,876,82,5281.02,0,0,0,0.0,0.0,PASS,False,1.0
PCBA2_03.jpg,17,629,932,78,4778.36,0,0,0,0.0,0.0,PASS,False,1.0
PCBA2_03.jpg,18,2242,910,94,6939.78,0,0,0,0.0,0.0,PASS,False,1.0
PCBA2_03.jpg,19,1969,910,88,6082.12,3,155,106,2.5485,1.7428,PASS,False,1.0
PCBA2_03.jpg,20,1807,914,80,5026.55,0,0,0,0.0,0.0,PASS,False,1.0
PCBA2_03.jpg,21,853,927,94,6939.78,1,84,84,1.2104,1.2104,PASS,False,1.0
PCBA2_03.jpg,22,1426,947,90,6361.73,2,262,236,4.1184,3.7097,PASS,False,1.0
PCBA2_03.jpg,23,1161,927,92,6647.61,3,296,160,4.4527,2.4069,PASS,False,1.0
PCBA2_03.jpg,24,1030,924,84,5541.77,1,281,281,5.0706,5.0706,PASS,False,1.0
PCBA2_03.jpg,25,1708,918,94,6939.78,2,109,67,1.5707,0.9654,PASS,False,1.0
PCBA2_03.jpg,26,1557,946,88,6082.12,1,271,271,4.4557,4.4557,PASS,False,1.0
PCBA2_03.jpg,27,2070,930,94,6939.78,2,392,275,5.6486,3.9627,PASS,False,1.0
PCBA2_03.jpg,28,1293,928,76,4536.46,3,167,85,3.6813,1.8737,PASS,False,1.0
PCBA2_03.jpg,29,368,932,76,4536.46,2,260,236,5.7313,5.2023,PASS,False,1.0
PCBA2_03.jpg,30,223,1024,80,5026.55,4,174,72,3.4616,1.4324,PASS,False,1.0
PCBA2_03.jpg,31,137,990,76,4536.46,0,0,0,0.0,0.0,PASS,False,1.0
PCBA2_03.jpg,32,627,1023,76,4536.46,3,235,151,5.1803,3.3286,PASS,False,1.0
PCBA2_03.jpg,33,893,1022,74,4300.84,0,0,0,0.0,0.0,PASS,False,1.0
