image_name,ball_id,center_x,center_y,diameter_px,ball_area_px,void_count,total_void_area_px,largest_void_area_px,void_ratio_percent,largest_void_ratio_percent,quality,is_estimated_pad,confidence
PCBA2_04.jpg,1,1469,267,74,4300.84,5,203,52,4.72,1.2091,PASS,False,1.0
PCBA2_04.jpg,2,1360,271,74,4300.84,5,165,45,3.8365,1.0463,PASS,False,1.0
PCBA2_04.jpg,3,1258,276,68,3631.68,1,19,19,0.5232,0.5232,PASS,False,1.0
PCBA2_04.jpg,4,1063,277,70,3848.45,4,153,50,3.9756,1.2992,PASS,False,1.0
PCBA2_04.jpg,5,1161,277,70,3848.45,7,195,36,5.067,0.9354,PASS,False,1.0
PCBA2_04.jpg,6,867,279,74,4300.84,4,367,287,8.5332,6.6731,PASS,False,1.0
PCBA2_04.jpg,7,965,280,70,3848.45,3,101,64,2.6244,1.663,PASS,False,1.0
PCBA2_04.jpg,8,765,281,74,4300.84,8,244,63,5.6733,1.4648,PASS,False,1.0
PCBA2_04.jpg,9,2239,281,58,2642.08,1,70,70,2.6494,2.6494,PASS,False,1.0
PCBA2_04.jpg,10,2043,282,58,2642.08,4,161,76,6.0937,2.8765,PASS,False,1.0
PCBA2_04.jpg,11,2141,282,58,2642.08,2,50,26,1.8924,0.9841,PASS,False,1.0
PCBA2_04.jpg,12,1553,283,60,2827.43,4,288,115,10.1859,4.0673,PASS,False,1.0
PCBA2_04.jpg,13,1651,283,58,2642.08,4,143,69,5.4124,2.6116,PASS,False,1.0
PCBA2_04.jpg,14,1749,283,58,2642.08,3,208,155,7.8726,5.8666,PASS,False,1.0
PCBA2_04.jpg,15,1847,283,58,2642.08,5,264,88,9.9921,3.3307,PASS,False,1.0
PCBA2_04.jpg,16,1945,283,58,2642.08,4,172,65,6.51,2.4602,PASS,False,1.0
PCBA2_04.jpg,17,2238,378,58,2642.08,2,42,25,1.5897,0.9462,PASS,False,1.0
PCBA2_04.jpg,18,1749,380,58,2642.08,3,222,159,8.4025,6.018,PASS,False,1.0
PCBA2_04.jpg,19,2141,380,58,2642.08,3,241,194,9.1216,7.3427,PASS,False,1.0
PCBA2_04.jpg,20,1260,381,62,3019.07,6,141,29,4.6703,0.9606,PASS,False,1.0
PCBA2_04.jpg,21,1553,381,60,2827.43,4,156,79,5.5174,2.7941,PASS,False,1.0
PCBA2_04.jpg,22,1652,381,58,2642.08,2,109,61,4.1255,2.3088,PASS,False,1.0
PCBA2_04.jpg,23,1848,381,58,2642.08,3,101,48,3.8227,1.8168,PASS,False,1.0
PCBA2_04.jpg,24,1064,382,64,3216.99,4,146,87,4.5384,2.7044,PASS,False,1.0
PCBA2_04.jpg,25,1358,382,60,2827.43,3,84,45,2.9709,1.5915,PASS,False,1.0
PCBA2_04.jpg,26,1457,382,60,2827.43,3,133,51,4.7039,1.8038,PASS,False,1.0
PCBA2_04.jpg,27,966,383,64,3216.99,4,135,48,4.1965,1.4921,PASS,False,1.0
PCBA2_04.jpg,28,770,384,70,3848.45,3,440,315,11.4332,8.1851,PASS,False,1.0
PCBA2_04.jpg,29,868,384,68,3631.68,3,131,92,3.6071,2.5333,PASS,False,1.0
PCBA2_04.jpg,30,1165,387,72,4071.5,2,189,157,4.642,3.8561,PASS,False,1.0
PCBA2_04.jpg,31,2079,426,58,2642.08,0,0,0,0.0,0.0,PASS,False,1.0
PCBA2_04.jpg,32,1916,428,58,2642.08,0,0,0,0.0,0.0,PASS,False,1.0
PCBA2_04.jpg,33,1461,475,62,3019.07,2,60,31,1.9874,1.0268,PASS,False,1.0
PCBA2_04.jpg,34,2241,476,58,2642.08,2,42,21,1.5897,0.7948,PASS,False,1.0
PCBA2_04.jpg,35,2141,477,58,2642.08,2,310,220,11.7332,8.3268,PASS,False,1.0
PCBA2_04.jpg,36,2044,478,58,2642.08,3,268,156,10.1435,5.9044,PASS,False,1.0
PCBA2_04.jpg,37,1652,479,58,2642.08,3,149,93,5.6395,3.52,PASS,False,1.0
PCBA2_04.jpg,38,1750,479,58,2642.08,3,220,80,8.3268,3.0279,PASS,False,1.0
PCBA2_04.jpg,39,1848,479,58,2642.08,3,229,104,8.6674,3.9363,PASS,False,1.0
PCBA2_04.jpg,40,1946,479,58,2642.08,2,69,47,2.6116,1.7789,PASS,False,1.0
PCBA2_04.jpg,41,1062,480,64,3216.99,3,152,75,4.7249,2.3314,PASS,False,1.0
PCBA2_04.jpg,42,1358,480,60,2827.43,2,98,56,3.466,1.9806,PASS,False,1.0
PCBA2_04.jpg,43,1554,480,58,2642.08,4,148,65,5.6016,2.4602,PASS,False,1.0
PCBA2_04.jpg,44,1260,481,62,3019.07,3,69,28,2.2855,0.9274,PASS,False,1.0
PCBA2_04.jpg,45,963,482,58,2642.08,0,0,0,0.0,0.0,PASS,False,1.0
PCBA2_04.jpg,46,1160,482,62,3019.07,1,30,30,0.9937,0.9937,PASS,False,1.0
PCBA2_04.jpg,47,766,483,70,3848.45,2,106,54,2.7544,1.4032,PASS,False,1.0
PCBA2_04.jpg,48,866,494,74,4300.84,6,399,125,9.2773,2.9064,PASS,False,1.0
PCBA2_04.jpg,49,2058,564,74,4300.84,3,186,99,4.3247,2.3019,PASS,False,1.0
PCBA2_04.jpg,50,2247,571,58,2642.08,1,110,110,4.1634,4.1634,PASS,False,1.0
PCBA2_04.jpg,51,872,574,74,4300.84,4,269,202,6.2546,4.6968,PASS,False,1.0
PCBA2_04.jpg,52,2142,576,58,2642.08,1,19,19,0.7191,0.7191,PASS,False,1.0
PCBA2_04.jpg,53,1652,577,58,2642.08,3,175,74,6.6236,2.8008,PASS,False,1.0
PCBA2_04.jpg,54,1848,577,58,2642.08,2,132,78,4.9961,2.9522,PASS,False,1.0
PCBA2_04.jpg,55,1946,577,58,2642.08,2,178,97,6.7371,3.6714,PASS,False,1.0
PCBA2_04.jpg,56,1358,578,60,2827.43,4,237,108,8.3822,3.8197,PASS,False,1.0
PCBA2_04.jpg,57,1456,578,58,2642.08,4,132,50,4.9961,1.8924,PASS,False,1.0
PCBA2_04.jpg,58,1555,578,58,2642.08,4,183,101,6.9264,3.8227,PASS,False,1.0
PCBA2_04.jpg,59,1064,579,62,3019.07,2,74,54,2.4511,1.7886,PASS,False,1.0
PCBA2_04.jpg,60,1162,579,62,3019.07,3,75,36,2.4842,1.1924,PASS,False,1.0
PCBA2_04.jpg,61,1260,579,62,3019.07,4,111,41,3.6766,1.358,PASS,False,1.0
PCBA2_04.jpg,62,965,580,60,2827.43,3,121,64,4.2795,2.2635,PASS,False,1.0
PCBA2_04.jpg,63,770,581,66,3421.19,2,68,42,1.9876,1.2276,PASS,False,1.0
PCBA2_04.jpg,64,1754,584,60,2827.43,3,181,93,6.4016,3.2892,PASS,False,1.0
PCBA2_04.jpg,65,2261,654,74,4300.84,1,92,92,2.1391,2.1391,PASS,False,1.0
PCBA2_04.jpg,66,1848,674,58,2642.08,4,231,101,8.7431,3.8227,PASS,False,1.0
PCBA2_04.jpg,67,2143,674,58,2642.08,3,265,117,10.03,4.4283,PASS,False,1.0
PCBA2_04.jpg,68,1554,675,58,2642.08,3,127,58,4.8068,2.1952,PASS,False,1.0
